year,month,date,Time,latitude,longitude,depth,magnitude,DATE
2005,3,1,10:43:08,12.6937,92.1435,0,3.3,2005-03-01
2005,3,1,12:02:20,11.8986,92.062,26.9,4,2005-03-01
2005,3,3,1:00:23,10.5863,92.6971,0,3.9,2005-03-03
2005,3,3,18:28:15,13.0103,92.9856,32,4,2005-03-03
2005,3,4,1:30:18,10.9334,92.302,26,4.1,2005-03-04
2005,3,4,20:25:53,11.5813,92.0642,26,3.8,2005-03-04
2005,3,5,5:26:31,11.2048,92.2711,0,3.6,2005-03-05
2005,3,5,16:04:37,12.974,92.4572,0,3.4,2005-03-05
2005,3,5,20:49:12,11.7958,92.2788,0,3.6,2005-03-05
2005,3,6,18:39:46,12.7762,93.0601,0,3.5,2005-03-06
2005,3,6,20:20:41,12.8003,92.8071,32,3.4,2005-03-06
2005,3,7,10:04:29,10.7996,93.5224,42.6,4.6,2005-03-07
2005,3,7,10:53:07,11.0221,92.0929,0,3.7,2005-03-07
2005,3,7,17:32:54,11.6455,92.5662,26,3.9,2005-03-07
2005,3,8,19:58:06,13.5813,93.0276,35,3.3,2005-03-08
2005,3,9,15:48:55,13.2573,91.9821,0,3.6,2005-03-09
2005,3,11,12:12:46,12.6051,92.9691,0,3.8,2005-03-11
2005,3,11,23:07:58,13.5584,93.5852,35,3.7,2005-03-11
2005,3,12,12:42:24,10.7441,92.1073,26,4,2005-03-12
2005,3,12,16:09:05,10.7052,92.1752,27,4.1,2005-03-12
2005,3,13,2:18:43,11.5095,93.0132,67.3,5,2005-03-13
2005,3,13,6:24:38,11.3605,92.4835,0,3.6,2005-03-13
2005,3,13,9:36:37,12.3476,92.2149,35,4.1,2005-03-13
2005,3,13,11:00:03,10.6033,92.0882,29,4.4,2005-03-13
2005,3,14,4:04:09,11.1151,91.9951,26.4,4.6,2005-03-14
2005,3,14,9:11:54,13.609,93.3574,107,2.9,2005-03-14
2005,3,14,18:39:17,11.5802,92.1714,57.9,3.2,2005-03-14
2005,3,14,21:49:04,12.207,92.3381,25.7,4.7,2005-03-14
2005,3,16,7:34:06,12.7117,93.0908,0,3.5,2005-03-16
2005,3,16,9:26:05,11.0463,92.1799,27,4.3,2005-03-16
2005,3,17,1:08:31,13.2463,92.4997,31,3.8,2005-03-17
2005,3,18,5:11:57,12.2126,92.3082,0,3.6,2005-03-18
2005,3,20,3:33:35,11.547,92.3492,24.6,4.2,2005-03-20
2005,3,20,17:05:45,13.4972,92.3832,29,3.4,2005-03-20
2005,3,21,14:14:10,12.3044,92.4358,25.2,5,2005-03-21
2005,3,22,9:38:28,13.0369,92.507,37.7,5.2,2005-03-22
2005,3,23,9:17:04,12.2587,92.4272,23.5,4.9,2005-03-23
2005,3,23,20:30:11,10.3787,92.9787,53,4.2,2005-03-23
2005,3,25,4:01:29,13.3175,92.427,25.4,3.9,2005-03-25
2005,3,26,0:03:26,12.9533,93.0188,32,4,2005-03-26
2005,3,26,1:13:54,12.7272,93.2093,41,3.7,2005-03-26
2005,3,26,11:44:53,10.3812,92.0134,0,3.3,2005-03-26
2005,3,27,15:09:47,10.8425,92.1831,27,4.2,2005-03-27
2005,3,28,18:36:56,13.4589,92.8032,29,4.2,2005-03-28
2005,3,30,14:14:03,13.2232,93.0005,0,3.6,2005-03-30
2005,3,31,0:20:34,10.8666,92.6992,28,4.5,2005-03-31
2005,3,31,0:30:32,11.4108,92.9311,0,3.4,2005-03-31
2005,3,31,10:18:55,12.3443,92.2286,35,3.9,2005-03-31
2005,4,1,14:11:46,13.2427,92.7493,25.8,4.6,2005-04-01
2005,4,1,19:21:51,13.1426,92.7905,27.6,4.9,2005-04-01
2005,4,2,19:36:38,10.9287,92.2051,17.4,3.9,2005-04-02
2005,4,6,10:58:27,12.7675,92.0882,35,3.5,2005-04-06
2005,4,7,12:12:52,12.6434,92.287,0,3.6,2005-04-07
2005,4,7,12:56:02,12.1275,93.5447,0,3.3,2005-04-07
2005,4,7,16:50:26,13.0801,93.2495,0,3.1,2005-04-07
2005,4,8,10:03:56,13.2218,93.558,35,3.9,2005-04-08
2005,4,8,13:27:28,13.484,93.096,29,3.9,2005-04-08
2005,4,9,0:53:49,13.1906,92.7358,0,3.6,2005-04-09
2005,4,9,1:10:18,13.1461,92.421,31,4,2005-04-09
2005,4,9,7:37:54,13.6309,93.2454,101.4,3.1,2005-04-09
2005,4,10,2:23:49,10.5557,92.1699,27.9,4.9,2005-04-10
2005,4,11,20:32:21,11.7409,92.8598,46,3.9,2005-04-11
2005,4,12,13:06:00,10.4957,92.7574,35,4.3,2005-04-12
2005,4,13,1:43:14,13.546,92.7039,29,4.5,2005-04-13
2005,4,13,21:29:46,13.4833,92.8606,0,3.7,2005-04-13
2005,4,15,23:28:24,10.4261,92.6737,29,4,2005-04-15
2005,4,16,20:51:54,12.2832,92.7943,41,4,2005-04-16
2005,4,17,8:14:21,13.5149,93.4062,0,3.7,2005-04-17
2005,4,17,11:51:10,10.9482,93.3028,0,3.9,2005-04-17
2005,4,17,23:21:25,10.8463,92.1206,27,4.1,2005-04-17
2005,4,18,23:04:33,10.2848,93.0549,0,3.5,2005-04-18
2005,4,19,20:15:36,13.276,93.2733,0,3.3,2005-04-19
2005,4,20,7:47:51,10.9612,92.6916,40.8,4.3,2005-04-20
2005,4,20,9:20:44,10.3397,93.1644,0,4,2005-04-20
2005,4,22,6:47:25,13.1528,92.3273,0,4,2005-04-22
2005,4,22,9:49:34,13.1801,93.2335,60.6,3.6,2005-04-22
2005,4,22,19:31:51,11.9154,93.1888,101.3,3.1,2005-04-22
2005,4,23,18:49:34,13.2129,91.9446,35,4,2005-04-23
2005,4,24,19:57:08,13.0352,92.965,32,3.8,2005-04-24
2005,4,25,8:31:58,12.4092,92.602,0,3.5,2005-04-25
2005,4,27,6:45:39,12.8219,93.1338,0,3.4,2005-04-27
2005,4,27,20:37:38,11.617,92.715,0,3.4,2005-04-27
2005,4,28,18:02:14,11.3876,92.0871,18.8,4.1,2005-04-28
2005,5,1,7:39:29,12.1346,92.4263,23,3.9,2005-05-01
2005,5,1,21:36:37,13.6198,92.8518,25.6,4.4,2005-05-01
2005,5,6,11:45:21,13.306,93.0281,0,3.5,2005-05-06
2005,5,9,7:56:50,12.8095,93.1557,32,3.8,2005-05-09
2005,5,9,17:38:01,10.7125,92.0248,23.9,4,2005-05-09
2005,5,9,18:23:52,10.6751,91.9668,29,3.8,2005-05-09
2005,5,11,11:57:17,12.0413,92.3752,0,3.9,2005-05-11
2005,5,11,11:58:26,13.2418,92.8345,0,3.5,2005-05-11
2005,5,13,3:05:15,13.0135,92.3309,31,3.9,2005-05-13
2005,5,16,3:23:57,13.2002,92.9789,0,3.7,2005-05-16
2005,5,18,20:57:47,13.7221,92.9764,0,3.4,2005-05-18
2005,5,19,18:27:48,12.5449,93.2246,10,3.8,2005-05-19
2005,5,22,16:23:21,12.6184,92.4621,0,3.3,2005-05-22
2005,5,25,7:51:20,12.7559,93.2241,32,4.3,2005-05-25
2005,5,25,8:40:55,12.7972,93.062,0,3.3,2005-05-25
2005,5,25,17:56:36,12.2832,93.4682,0,3.3,2005-05-25
2005,5,27,18:31:13,13.0138,92.5188,31,3.8,2005-05-27
2005,5,29,1:59:28,11.9538,92.066,27,4.3,2005-05-29
2005,5,29,13:45:43,12.8254,92.658,19.3,3.9,2005-05-29
2005,6,3,14:39:45,12.3902,93.0167,0,3.5,2005-06-03
2005,6,4,13:43:58,11.5319,92.0938,0,3.7,2005-06-04
2005,6,4,13:55:14,11.6629,92.043,29,4.1,2005-06-04
2005,6,7,5:03:20,12.9097,93.1866,32,4.4,2005-06-07
2005,6,7,5:03:37,13.2134,93.2319,35,4.3,2005-06-07
2005,6,7,5:49:16,12.1001,92.1168,27,3.9,2005-06-07
2005,6,7,16:52:19,13.0672,93.3468,58,3.8,2005-06-07
2005,6,8,1:53:31,11.1358,92.5847,0,3.5,2005-06-08
2005,6,8,21:33:19,12.9354,93.3518,58,3.5,2005-06-08
2005,6,9,8:53:13,10.4713,91.9501,0,3.9,2005-06-09
2005,6,12,16:56:44,13.0854,92.4494,31,3.8,2005-06-12
2005,6,12,20:23:01,10.4999,91.9159,29,3.9,2005-06-12
2005,6,13,15:34:24,12.653,92.4205,0,3.5,2005-06-13
2005,6,13,17:14:18,13.7028,92.634,29,4.4,2005-06-13
2005,6,15,6:15:21,12.2426,92.2955,23,4.2,2005-06-15
2005,6,15,18:54:19,11.769,92.2027,0,3.7,2005-06-15
2005,6,18,1:58:57,13.2342,92.3779,0,3.7,2005-06-18
2005,6,19,2:44:56,13.4446,92.6756,17.6,4.1,2005-06-19
2005,6,20,2:11:25,12.9384,92.9671,0,3.8,2005-06-20
2005,6,22,2:23:45,11.4016,91.9905,0,3.5,2005-06-22
2005,6,22,15:00:55,11.6752,92.7184,50,4.2,2005-06-22
2005,6,22,20:00:17,10.3728,92.0638,0,4,2005-06-22
2005,6,28,5:22:08,10.6354,92.0155,29,4.1,2005-06-28
2005,6,28,6:41:07,12.0434,92.3159,23,4.2,2005-06-28
2005,6,29,8:06:55,13.2791,93.3597,0,3.8,2005-06-29
2005,6,30,21:17:36,12.7105,92.1165,0,3.3,2005-06-30
2005,7,3,12:27:19,11.7363,93.1336,46,3.9,2005-07-03
2005,7,5,5:03:07,10.4518,92.2283,29,4.4,2005-07-05
2005,7,9,12:58:18,13.6825,92.8264,29,4.2,2005-07-09
2005,7,12,1:34:15,12.8806,93.1894,0,3.8,2005-07-12
2005,7,13,0:29:29,10.4304,92.9677,49.2,5.4,2005-07-13
2005,7,14,21:53:30,12.9962,93.3263,58,3.7,2005-07-14
2005,7,16,0:11:21,12.7201,93.353,58,4.2,2005-07-16
2005,7,22,22:45:41,13.0677,93.3202,58,4.6,2005-07-22
2005,7,23,10:16:31,12.7576,93.2732,44.5,3.9,2005-07-23
2005,7,26,20:59:04,11.3997,92.1109,23.1,4.8,2005-07-26
2005,7,29,21:46:23,10.8335,93.1464,53,4.5,2005-07-29
2005,7,30,23:46:02,13.021,93.2723,58,4.2,2005-07-30
2005,7,31,19:46:06,12.6575,92.0241,19,3.7,2005-07-31
2005,8,3,7:33:10,11.5013,92.7157,26,4.4,2005-08-03
2005,8,9,15:16:10,13.7138,93.0716,29,4.3,2005-08-09
2005,8,14,20:18:07,13.2283,92.4399,31,4.7,2005-08-14
2005,8,18,13:57:31,13.1496,93.1237,32,4.2,2005-08-18
2005,8,19,17:43:00,12.9932,92.3951,0,3.9,2005-08-19
2005,8,21,8:27:20,13.1221,92.2164,28.8,4.4,2005-08-21
2005,8,23,8:35:26,11.4073,92.2399,0,3.9,2005-08-23
2005,8,29,14:44:47,10.9743,92.114,34.7,5.2,2005-08-29
2005,9,1,0:25:29,12.7657,92.3016,0,3.7,2005-09-01
2005,9,1,7:27:12,12.1108,92.605,0,3.8,2005-09-01
2005,9,4,19:06:13,13.0388,92.1401,35,4.1,2005-09-04
2005,9,7,21:42:48,11.9288,92.9962,41,4.2,2005-09-07
2005,9,8,1:24:41,13.4654,92.6939,29,4.2,2005-09-08
2005,9,13,5:12:44,11.2838,91.944,27,3.9,2005-09-13
2005,9,22,5:51:13,13.6991,92.691,39.2,4.7,2005-09-22
2005,9,24,17:59:58,12.1354,92.2341,0,3.8,2005-09-24
2005,10,2,19:20:36,13.3032,92.243,35,4,2005-10-02
2005,10,3,16:29:08,13.0584,92.4522,31,4.1,2005-10-03
2005,10,3,20:26:57,13.3659,92.5723,19.5,4.2,2005-10-03
2005,10,4,3:59:39,12.1177,93.063,41,4,2005-10-04
2005,10,7,15:57:28,13.0062,93.2726,35,3.7,2005-10-07
2005,10,9,18:42:21,10.7687,92.3181,29,4,2005-10-09
2005,10,10,17:51:30,11.7387,92.6924,46.3,4,2005-10-10
2005,10,11,3:37:57,10.9027,92.3371,25.4,5.5,2005-10-11
2005,10,11,14:21:04,12.3203,92.3077,24.8,4.8,2005-10-11
2005,10,15,23:16:37,13.1126,93.0705,32,4.1,2005-10-15
2005,10,16,9:59:30,10.5878,92.2549,27.5,4.8,2005-10-16
2005,10,18,21:36:46,13.6376,92.9361,29,4.1,2005-10-18
2005,10,21,20:29:22,12.9479,93.0998,32,3.7,2005-10-21
2005,10,25,9:22:15,13.0434,93.0646,32,4.2,2005-10-25
2005,10,25,22:29:43,12.3563,92.4939,17.7,4,2005-10-25
2005,10,26,1:59:13,13.5392,92.826,29,4.3,2005-10-26
2005,11,3,6:09:54,13.6981,92.8021,23.3,4.5,2005-11-03
2005,11,9,8:17:40,11.7264,92.295,29,4.4,2005-11-09
2005,11,13,18:14:23,13.5533,92.5815,29,4,2005-11-13
2005,11,19,4:05:57,12.9994,92.2588,35,4,2005-11-19
2005,11,30,9:25:21,12.7012,92.1524,0,3.6,2005-11-30
2005,12,1,18:01:24,13.5655,92.904,0,4,2005-12-01
2005,12,2,19:12:05,12.8306,93.1206,32,4.2,2005-12-02
2005,12,7,7:58:31,10.9949,92.0401,0,3.6,2005-12-07
2005,12,7,21:16:47,12.7575,92.3592,0,3.8,2005-12-07
2005,12,14,18:26:39,13.6394,92.8206,29,4.1,2005-12-14
2005,12,16,12:12:56,10.5118,93.5415,25,4.1,2005-12-16
2005,12,17,9:45:44,13.549,92.6672,30.5,4.2,2005-12-17
2005,12,24,14:42:51,13.0782,92.2201,35,3.8,2005-12-24
2005,12,26,11:40:40,11.524,92.2103,26.3,4.3,2005-12-26
2005,12,26,14:31:59,11.8828,92.2462,23.7,4.2,2005-12-26
2005,12,27,12:06:07,12.1955,92.9353,41,3.8,2005-12-27
2005,12,28,4:52:47,11.7363,92.0428,29,3.8,2005-12-28
2005,12,31,1:57:42,12.7946,92.1623,35,3.6,2005-12-31
2006,1,2,14:00:29,12.4273,92.502,26,4.1,2006-01-02
2006,1,10,9:16:01,12.6665,93.1296,41,4.3,2006-01-10
2006,1,11,18:29:37,12.4099,92.7945,41,4.2,2006-01-11
2006,1,19,23:25:56,13.5841,92.7041,29,4,2006-01-19
2006,1,21,4:07:04,13.032,93.2669,45.9,5.9,2006-01-21
2006,1,21,6:00:36,11.63,93.0695,46,3.7,2006-01-21
2006,2,1,10:56:25,11.0221,93.1495,0,3.8,2006-02-01
2006,2,3,18:14:06,10.3604,91.9694,0,4,2006-02-03
2006,2,3,20:34:12,11.8096,92.4124,28.6,5.7,2006-02-03
2006,2,3,22:12:20,11.6404,92.0627,29,3.7,2006-02-03
2006,2,3,22:56:33,11.6916,92.4002,26,4,2006-02-03
2006,2,14,6:47:17,12.2794,92.8215,0,3.6,2006-02-14
2006,2,14,12:48:57,10.8756,91.9248,0,3.4,2006-02-14
2006,2,23,5:45:25,13.5462,92.7987,0,3.8,2006-02-23
2006,3,1,17:16:36,11.0941,92.0262,27,4.2,2006-03-01
2006,3,8,14:49:45,13.6213,92.7195,32.5,4.3,2006-03-08
2006,3,9,16:37:08,10.342,93.4644,25,3.5,2006-03-09
2006,3,10,7:34:47,10.3377,93.5464,0,4.1,2006-03-10
2006,3,10,8:51:15,10.2859,93.4997,0,3.4,2006-03-10
2006,3,10,13:28:47,10.2904,93.568,0,3.4,2006-03-10
2006,3,16,10:15:18,12.2372,92.5832,0,3.7,2006-03-16
2006,3,17,0:03:20,13.4994,92.7981,29,4,2006-03-17
2006,3,22,10:01:10,11.4418,93.0209,130,3.8,2006-03-22
2006,4,3,12:41:27,11.8565,92.282,0,3.4,2006-04-03
2006,4,4,13:06:47,13.5912,92.8296,25,4.2,2006-04-04
2006,4,7,23:41:04,10.7432,91.972,34.2,4.5,2006-04-07
2006,4,12,7:55:42,11.5182,92.5202,26,3.9,2006-04-12
2006,4,15,18:46:14,12.9404,92.5117,31,3.8,2006-04-15
2006,4,21,2:00:34,11.4914,92.2013,29,3.8,2006-04-21
2006,4,24,6:49:13,13.2841,92.628,29.4,4.5,2006-04-24
2006,4,27,15:35:24,13.3148,92.2847,0,3.4,2006-04-27
2006,5,22,10:09:52,12.9998,92.5199,31.6,4.3,2006-05-22
2006,5,22,23:32:06,10.5236,92.1582,29,4.2,2006-05-22
2006,5,24,20:41:58,13.6245,92.9147,0,3.6,2006-05-24
2006,5,29,6:44:47,11.7749,91.95,27,3.9,2006-05-29
2006,5,31,17:07:59,11.87,93.3384,0,3.7,2006-05-31
2006,6,1,18:54:31,10.9127,92.7869,31.9,4.7,2006-06-01
2006,6,3,13:01:14,12.983,92.4219,31,4.7,2006-06-03
2006,6,3,15:14:31,10.3539,92.3134,0,3.4,2006-06-03
2006,6,13,9:25:46,13.4251,92.3861,29,3.9,2006-06-13
2006,6,22,3:57:32,13.1274,93.1279,32,4.2,2006-06-22
2006,6,26,8:13:40,11.3866,93.2529,0,4,2006-06-26
2006,7,1,10:01:50,13.3265,93.4227,58,3.7,2006-07-01
2006,7,2,7:30:03,10.7185,91.9606,0,3.6,2006-07-02
2006,7,6,22:17:11,13.2796,92.3406,29,4.3,2006-07-06
2006,7,24,15:50:10,11.0259,91.9992,26.8,4.3,2006-07-24
2006,7,26,2:22:44,11.5795,92.0748,29,4.1,2006-07-26
2006,7,27,8:02:09,11.6923,92.912,46,4.4,2006-07-27
2006,8,3,16:25:35,12.8054,92.3952,0,3.4,2006-08-03
2006,8,6,17:14:52,11.1059,92.0833,27,4.1,2006-08-06
2006,8,7,6:43:38,11.1003,91.987,0,4,2006-08-07
2006,8,27,8:22:29,11.6441,92.1753,0,3.7,2006-08-27
2006,8,27,16:58:54,10.6657,91.9773,38.3,4.5,2006-08-27
2006,9,12,18:29:02,13.2294,92.8901,0,3.4,2006-09-12
2006,9,12,21:10:15,10.9924,93.3103,46.3,4.3,2006-09-12
2006,9,13,18:42:31,12.9251,92.8375,32,3.7,2006-09-13
2006,9,24,3:22:24,11.1707,92.0892,27,4,2006-09-24
2006,9,25,11:40:50,10.551,92.3233,32,4.8,2006-09-25
2006,9,26,0:07:14,12.46,92.0595,0,3.7,2006-09-26
2006,10,1,22:34:12,12.6996,92.2815,26,3.9,2006-10-01
2006,10,1,22:48:19,12.7328,92.3194,26,4.2,2006-10-01
2006,10,5,4:53:02,13.3999,92.2514,29.1,4.6,2006-10-05
2006,10,11,5:39:01,13.2839,92.4908,29,3.9,2006-10-11
2006,10,13,17:39:59,13.4918,92.568,29,4.2,2006-10-13
2006,10,17,9:52:28,10.3021,92.4047,0,3.4,2006-10-17
2006,10,18,1:46:55,10.3157,92.3195,29,4.1,2006-10-18
2006,10,20,6:12:27,11.5125,92.7728,13.1,4.2,2006-10-20
2006,10,20,19:41:06,10.4936,92.0132,0,3.6,2006-10-20
2006,10,29,1:15:55,12.9262,91.9977,23.8,3.9,2006-10-29
2006,10,30,17:15:18,10.8079,92.7376,10,4.1,2006-10-30
2006,10,30,22:58:08,10.5929,92.6049,0,3.3,2006-10-30
2006,10,31,23:46:23,10.5842,92.8806,0,3.5,2006-10-31
2006,11,11,12:49:03,10.76,93.0305,0,4,2006-11-11
2006,11,17,10:32:59,12.1658,92.6429,0,4,2006-11-17
2006,11,28,23:28:40,13.1688,93.2689,42.7,4.3,2006-11-28
2006,12,3,10:33:44,13.0678,92.4928,31,4,2006-12-03
2006,12,6,14:33:16,13.5274,92.9957,29,4.2,2006-12-06
2006,12,9,23:13:12,13.0626,92.3993,0,3.7,2006-12-09
2006,12,22,19:50:46,10.6608,92.4333,32.7,5.8,2006-12-22
2006,12,25,0:28:24,12.8666,93.274,58,4.2,2006-12-25
2006,12,27,15:13:27,10.6079,92.8178,53,4,2006-12-27
2006,12,31,5:41:03,10.6311,92.5763,50,3.9,2006-12-31
2007,1,10,7:17:24,10.4549,92.9168,53,4.2,2007-01-10
2007,1,15,6:13:39,12.6669,92.6458,27.8,4.6,2007-01-15
2007,1,17,20:05:07,11.4855,92.1757,29,4.7,2007-01-17
2007,1,20,11:45:27,13.0438,93.2329,32,3.9,2007-01-20
2007,1,28,16:53:00,13.3658,93.567,58,4,2007-01-28
2007,2,5,9:24:38,11.272,92.2079,29.3,4.7,2007-02-05
2007,2,10,0:49:29,12.4731,93.4147,0,3.7,2007-02-10
2007,2,28,7:57:03,12.5727,92.9409,35,4,2007-02-28
2007,3,1,5:08:20,10.3426,93.0834,75.5,5,2007-03-01
2007,3,13,0:12:19,10.7508,93.1188,54,4.1,2007-03-13
2007,3,25,18:08:33,12.883,92.5033,41.3,2.9,2007-03-25
2007,3,28,20:40:00,12.9689,92.3,31,3.8,2007-03-28
2007,3,29,10:49:39,13.515,92.2796,29,3.9,2007-03-29
2007,3,29,23:49:49,10.8206,92.0696,43.3,4.5,2007-03-29
2007,4,5,8:22:08,10.9816,91.9569,22.8,3.6,2007-04-05
2007,4,6,20:10:18,10.9181,92.0547,0,3.5,2007-04-06
2007,4,10,13:56:54,12.9803,92.5785,27.8,5.5,2007-04-10
2007,4,11,13:07:48,11.1539,92.5314,0,3.4,2007-04-11
2007,4,14,22:04:39,12.78,92.36,0,3.7,2007-04-14
2007,4,20,8:32:26,11.8626,92.1238,0,3.6,2007-04-20
2007,4,26,5:43:57,12.1207,91.9527,0,3.4,2007-04-26
2007,5,1,4:00:59,11.2965,91.9175,0,3.6,2007-05-01
2007,5,1,6:48:05,12.593,92.594,30,3.8,2007-05-01
2007,5,2,9:08:25,13.3757,92.6918,29,4.2,2007-05-02
2007,5,3,6:02:12,10.4847,92.3379,0,3.7,2007-05-03
2007,5,14,11:34:29,10.4668,92.4694,0,3.7,2007-05-14
2007,5,30,3:58:06,10.6042,92.5514,29,4.2,2007-05-30
2007,6,3,0:57:17,13.1035,93.1447,32,4.1,2007-06-03
2007,6,3,20:06:05,12.1234,92.2291,21.2,3.5,2007-06-03
2007,6,18,12:44:38,11.8412,93.1386,0,3.7,2007-06-18
2007,6,21,8:57:45,10.301,92.8028,66.5,4.6,2007-06-21
2007,6,21,9:34:52,11.9188,92.2997,0,3.5,2007-06-21
2007,7,1,10:58:49,13.066,92.346,30,4,2007-07-01
2007,7,22,13:11:43,12.9886,93.1405,32,4,2007-07-22
2007,8,2,18:11:08,12.1758,92.3066,0,3.8,2007-08-02
2007,8,3,2:13:55,10.4451,92.9851,92.1,3.5,2007-08-03
2007,8,23,2:54:04,13.341,93.1922,0,3.6,2007-08-23
2007,9,4,23:13:00,12.9499,92.1299,0,3.6,2007-09-04
2007,9,13,23:24:26,13.0042,93.1477,32,3.8,2007-09-13
2007,9,19,17:18:09,10.6852,91.9164,24.4,4.4,2007-09-19
2007,9,19,21:10:02,10.7907,92.2011,25.3,4.2,2007-09-19
2007,10,3,20:45:24,13.6671,93.1008,29,3.8,2007-10-03
2007,10,8,18:10:40,13.6421,92.9536,29,4.3,2007-10-08
2007,10,8,18:23:28,13.3181,92.6495,0,3.6,2007-10-08
2007,10,12,21:33:17,10.6443,92.6935,30.6,4.7,2007-10-12
2007,10,17,23:04:04,12.7221,92.4787,26,4,2007-10-17
2007,10,26,14:17:24,12.5182,92.1313,0,3.7,2007-10-26
2007,11,4,8:25:29,13.5343,92.7654,29,3.6,2007-11-04
2007,11,21,10:18:07,11.4531,92.824,0,3.6,2007-11-21
2007,11,21,16:54:15,11.4228,92.3085,26,3.6,2007-11-21
2007,11,29,13:05:38,12.735,92.1061,0,3.6,2007-11-29
2007,11,29,22:36:53,10.8808,93.4468,123,3.6,2007-11-29
2007,12,12,21:26:25,12.1381,92.1126,0,3.4,2007-12-12
2007,12,16,23:31:51,11.2619,93.4142,123,4.1,2007-12-16
2007,12,26,16:18:10,13.6691,93.4048,0,3.3,2007-12-26
2007,12,29,16:01:07,11.0741,92.0748,27,3.5,2007-12-29
2007,12,30,15:54:02,12.89,93.3168,58,3.5,2007-12-30
2008,1,3,4:46:21,13.6841,93.0985,32,3.5,2008-01-03
2008,1,4,20:52:21,12.9169,92.4711,34.1,3.9,2008-01-04
2008,1,10,11:53:52,13.2563,93.5774,0,3.5,2008-01-10
2008,1,11,20:12:57,11.9259,93.2761,93,4.3,2008-01-11
2008,1,12,20:15:24,13.7194,92.768,29,3.9,2008-01-12
2008,1,14,13:38:38,10.426,92.8691,51.7,5.6,2008-01-14
2008,1,15,8:53:12,10.8826,92.061,0,3.6,2008-01-15
2008,1,28,16:12:47,12.7964,92.5907,0,3.3,2008-01-28
2008,1,29,7:05:53,11.2668,92.7939,0,3.6,2008-01-29
2008,2,4,6:37:27,11.2689,92.0283,26.2,4.1,2008-02-04
2008,2,4,17:53:59,12.9054,92.5059,31,3.7,2008-02-04
2008,2,6,15:51:11,13.0358,92.9713,32,3.4,2008-02-06
2008,2,10,4:06:20,13.3961,92.5148,0,3.5,2008-02-10
2008,2,15,9:12:28,12.8076,92.889,0,3.9,2008-02-15
2008,2,21,15:31:30,12.9559,93.1903,32,3.8,2008-02-21
2008,2,24,22:25:50,10.3697,92.3018,0,3.6,2008-02-24
2008,2,29,7:20:25,10.3771,92.1476,0,3.5,2008-02-29
2008,2,29,7:29:21,10.3592,92.0614,0,4,2008-02-29
2008,3,14,0:11:09,13.2324,93.0022,29,3.5,2008-03-14
2008,3,17,17:50:36,12.0895,92.3549,23,4.1,2008-03-17
2008,3,29,3:14:20,13.644,92.9352,29,4.3,2008-03-29
2008,4,8,19:33:42,12.5638,92.5941,26,4,2008-04-08
2008,4,10,2:49:55,12.6211,92.2389,0,3.6,2008-04-10
2008,4,10,3:17:02,12.4519,92.9326,41,4,2008-04-10
2008,4,13,13:09:45,11.8827,93.335,0,3.3,2008-04-13
2008,4,22,7:53:50,12.9793,92.7795,0,3.6,2008-04-22
2008,4,23,22:47:01,12.9058,92.3382,0,3.6,2008-04-23
2008,4,24,7:09:09,12.5088,93.2699,0,3.3,2008-04-24
2008,4,25,17:08:05,13.6861,93.1666,29,3.5,2008-04-25
2008,4,28,3:34:40,12.2608,92.5722,26,3.9,2008-04-28
2008,5,4,5:54:44,11.4849,92.503,26,3.9,2008-05-04
2008,5,21,7:35:31,12.377,93.4414,93,4,2008-05-21
2008,6,7,11:13:31,13.274,92.6847,31.6,3.9,2008-06-07
2008,6,12,13:22:18,11.2172,93.0928,54,3.9,2008-06-12
2008,6,13,21:12:20,13.0832,93.5476,0,3.7,2008-06-13
2008,6,27,13:10:15,10.8794,92.0194,27,5,2008-06-27
2008,6,27,13:20:50,10.479,92.237,10,3.7,2008-06-27
2008,6,27,13:53:09,11.3291,92.5275,26,3.5,2008-06-27
2008,6,27,14:40:43,10.99,91.979,27,3.6,2008-06-27
2008,6,27,14:58:27,11.2675,92.4331,26,3.8,2008-06-27
2008,6,27,18:04:26,10.9351,91.9374,27,4,2008-06-27
2008,6,28,3:41:00,10.7372,91.9008,0,3.5,2008-06-28
2008,6,28,3:44:09,11.0972,92.4119,0,3.5,2008-06-28
2008,6,28,4:17:34,10.983,92.2761,0,3.6,2008-06-28
2008,6,28,4:56:09,11.0097,92.3064,0,3.5,2008-06-28
2008,6,28,6:32:51,11.3289,92.7568,0,3.6,2008-06-28
2008,6,28,6:39:54,11.7109,93.3551,0,3.3,2008-06-28
2008,6,28,7:51:49,10.872,92.0632,0,4,2008-06-28
2008,6,28,10:41:57,11.2131,92.7449,26,3.4,2008-06-28
2008,6,28,11:08:12,11.1321,92.1987,27,3.6,2008-06-28
2008,6,28,15:24:00,10.9104,92.006,20,3.9,2008-06-28
2008,6,28,15:29:13,10.9161,91.9051,28.2,5.4,2008-06-28
2008,6,28,15:42:24,10.5605,92.4946,0,3.7,2008-06-28
2008,6,28,15:47:57,10.9271,92.0957,27,3.9,2008-06-28
2008,6,28,15:53:22,10.9586,92.167,27,3.8,2008-06-28
2008,6,28,16:18:34,10.8399,91.9056,27,3.9,2008-06-28
2008,6,28,16:22:57,10.9663,92.2396,26.3,4,2008-06-28
2008,6,28,17:17:00,10.9155,91.901,31.5,4.6,2008-06-28
2008,6,28,17:27:20,10.9199,92.0261,27,3.7,2008-06-28
