year,month,date,Time,latitude,longitude,depth,magnitude,DATE
2012,1,10,19:26:57,35.4659,76.2223,35,3.4,2012-01-10
2012,1,22,7:18:29,32.7336,76.1363,14,3.6,2012-01-22
2012,1,26,19:50:33,36.8652,76.8081,172.8,2.3,2012-01-26
2012,2,4,18:49:55,35.5932,77.0385,10,3,2012-02-04
2012,2,20,13:52:35,35.6389,79.6083,10,4.1,2012-02-20
2012,2,20,13:59:25,35.7068,79.7055,10.4,4.9,2012-02-20
2012,2,21,1:06:36,36.1058,79.4442,10,3.5,2012-02-21
2012,2,21,19:55:41,36.636,76.9816,77,4.2,2012-02-21
2012,3,7,13:18:19,32.1085,78.2067,17,4,2012-03-07
2012,3,12,6:38:27,36.1041,73.6032,0,3.3,2012-03-12
2012,3,12,9:22:10,34.2783,75.5182,0,3.8,2012-03-12
2012,3,16,2:58:03,36.4083,73.3889,0,3.7,2012-03-16
2012,3,16,4:48:19,36.0078,73.5358,0,3.3,2012-03-16
2012,3,17,20:28:02,35.2127,73.5471,0,3.5,2012-03-17
2012,3,21,14:22:34,33.9311,74.3152,0,3.2,2012-03-21
2012,3,31,21:42:45,34.3401,73.4715,22,4,2012-03-31
2012,4,5,22:34:53,36.5586,77.4207,100,3.5,2012-04-05
2012,4,6,10:54:55,32.926,76.697,15,3.6,2012-04-06
2012,4,16,7:08:24,36.4871,73.335,10,3.7,2012-04-16
2012,4,24,1:52:51,34.6484,78.6943,163.3,2.5,2012-04-24
2012,4,30,21:06:58,36.6181,75.1788,0,3.5,2012-04-30
2012,5,1,21:36:28,35.4723,76.1606,10,3.8,2012-05-01
2012,5,9,18:05:59,34.1414,74.564,26,3.7,2012-05-09
2012,5,11,4:09:32,35.6443,79.6706,0,3.4,2012-05-11
2012,5,14,19:22:59,32.8318,79.5619,10,3.3,2012-05-14
2012,5,28,14:58:14,35.3429,74.7562,35,3.4,2012-05-28
2012,6,3,14:15:49,35.8195,79.4256,10,3.5,2012-06-03
2012,6,3,19:14:08,36.7935,77.0492,86,3.9,2012-06-03
2012,6,3,23:19:12,35.8115,79.6105,10,4.4,2012-06-03
2012,6,18,15:11:13,34.1555,78.8113,0,3.4,2012-06-18
2012,6,20,15:05:52,34.8549,73.6182,21,4.3,2012-06-20
2012,6,26,8:47:00,34.9202,73.5856,21,4.1,2012-06-26
2012,6,27,19:36:20,36.4186,79.2471,10,4.2,2012-06-27
2012,7,4,8:37:41,33.3143,75.7308,35,3.8,2012-07-04
2012,7,11,14:48:26,35.5288,76.3871,10,4,2012-07-11
2012,7,11,15:22:26,35.5678,76.5332,10,4,2012-07-11
2012,7,26,3:30:18,36.8788,77.2209,100,3.8,2012-07-26
2012,7,26,5:31:36,33.5438,76.3784,31,3.9,2012-07-26
2012,7,30,11:43:47,33.2742,76.9119,10,3.8,2012-07-30
2012,8,2,18:00:28,33.6959,75.2808,22,3.7,2012-08-02
2012,8,6,14:15:48,35.7088,77.7655,100,4.4,2012-08-06
2012,8,6,18:29:50,33.0333,77.1368,35,3.7,2012-08-06
2012,8,7,13:58:13,36.8869,79.5958,16,3.3,2012-08-07
2012,8,8,19:22:18,35.7461,77.6718,100,3.4,2012-08-08
2012,8,13,20:32:59,34.8215,73.7083,28.3,5.3,2012-08-13
2012,9,4,7:47:08,36.9589,78.8064,17,4.5,2012-09-04
2012,9,4,12:11:02,35.7642,73.5949,0,4.1,2012-09-04
2012,9,9,21:20:33,36.8797,78.7101,10,4.7,2012-09-09
2012,9,21,20:38:52,35.9459,73.3229,10,4.1,2012-09-21
2012,10,2,3:45:29,32.4024,76.4,14,4.3,2012-10-02
2012,10,2,8:34:55,32.3996,76.4856,14,4.6,2012-10-02
2012,10,3,10:04:36,32.4081,76.2939,13.7,3.9,2012-10-03
2012,10,3,10:49:27,32.3996,76.3582,14,4.1,2012-10-03
2012,10,3,17:48:25,32.5337,76.5148,14,3.5,2012-10-03
2012,10,3,22:59:10,32.7153,76.2517,11.1,3.7,2012-10-03
2012,10,8,17:46:22,31.8432,78.4864,19.3,4.8,2012-10-08
2012,10,11,23:54:30,34.1299,73.8173,20,4.4,2012-10-11
2012,10,16,2:36:02,36.8402,74.1395,100,2.5,2012-10-16
2012,10,23,8:48:06,35.3201,77.3219,10,3.9,2012-10-23
2012,11,6,12:21:12,32.3665,76.2924,16,3.9,2012-11-06
2012,11,8,21:01:49,36.7457,76.8814,10,4,2012-11-08
2012,11,10,8:18:12,35.8391,78.053,0,3.9,2012-11-10
2012,11,11,20:23:13,32.2856,76.2488,12.7,3.9,2012-11-11
2012,11,13,5:36:22,36.2122,74.7639,0,3.5,2012-11-13
2012,11,21,4:45:46,36.8735,77.3745,0,3.6,2012-11-21
2012,12,14,3:52:52,34.8747,73.5788,21,4,2012-12-14
2012,12,17,12:58:36,33.3279,76.4963,26,3.3,2012-12-17
2012,12,19,8:09:24,33.8426,76.5905,10,3.6,2012-12-19
2012,12,29,7:11:40,34.2729,74.0477,26,3.8,2012-12-29
2013,1,2,10:55:50,31.5997,77.3907,10,3.5,2013-01-02
2013,1,5,20:49:12,35.9929,78.1606,88,3.9,2013-01-05
2013,1,20,11:52:41,32.8661,76.5305,15,3.5,2013-01-20
2013,1,25,16:23:50,34.2174,73.6986,27,3.4,2013-01-25
2013,1,26,9:58:41,35.4323,78.8047,10,3.6,2013-01-26
2013,2,13,14:08:20,34.5459,73.8155,21,3.5,2013-02-13
2013,2,20,14:51:47,36.5768,73.3577,35,3.1,2013-02-20
2013,2,28,8:15:16,32.7131,76.3055,20,3.6,2013-02-28
2013,3,3,2:56:16,35.6129,78.377,10,3.6,2013-03-03
2013,3,4,1:42:11,36.6083,76.9568,77,3.7,2013-03-04
2013,3,6,16:12:44,35.0752,74.2766,34,3.3,2013-03-06
2013,3,6,23:14:02,34.8025,73.426,24,3.6,2013-03-06
2013,3,12,14:55:17,36.8767,78.995,10,3.8,2013-03-12
2013,4,17,3:01:35,33.2392,76.5424,15,3.9,2013-04-17
2013,4,18,7:52:31,35.2712,77.1452,10,3.6,2013-04-18
2013,4,25,23:27:23,36.593,76.5515,10,3.2,2013-04-25
2013,4,27,13:40:16,36.2636,77.2526,10,3.4,2013-04-27
2013,4,30,9:41:52,33.1696,75.7381,16,4.6,2013-04-30
2013,5,1,6:57:15,33.1059,75.7215,27.4,5.5,2013-05-01
2013,5,1,7:05:37,33.1423,75.6837,16,4,2013-05-01
2013,5,1,7:44:51,33.2255,75.5099,28,3.5,2013-05-01
2013,5,1,7:59:48,33.1515,75.7638,10,3.8,2013-05-01
2013,5,1,8:42:43,32.9711,75.5432,16,3.6,2013-05-01
2013,5,1,9:19:47,33.0246,75.6767,16.1,4.6,2013-05-01
2013,5,1,12:25:22,33.1366,75.6766,16,3.6,2013-05-01
2013,5,2,0:30:10,33.0496,75.6423,26.8,4.1,2013-05-02
2013,5,2,0:30:42,33.219,75.8078,17,4.1,2013-05-02
2013,5,2,3:14:36,33.2061,76.0198,10,3.4,2013-05-02
2013,5,3,1:38:15,33.2221,75.8127,28,3.6,2013-05-03
2013,5,5,4:39:34,33.1576,75.525,16,3.5,2013-05-05
2013,5,13,6:30:47,33.1558,75.5609,20.6,3.9,2013-05-13
2013,5,14,19:58:23,33.2533,75.8136,28,4,2013-05-14
2013,5,14,20:00:08,33.0331,75.6202,65.9,4.6,2013-05-14
2013,5,14,20:03:33,33.1788,75.703,16,4.6,2013-05-14
2013,5,14,21:01:41,33.0893,75.7205,16,3.7,2013-05-14
2013,5,15,12:05:42,33.152,75.7314,28,3.7,2013-05-15
2013,5,31,20:16:31,36.9155,79.2596,16,3.5,2013-05-31
2013,6,4,17:34:47,32.6036,76.582,14,4.9,2013-06-04
2013,6,4,21:31:31,32.6543,76.4764,14,3.5,2013-06-04
2013,6,4,23:26:28,32.6634,76.2499,20,3.6,2013-06-04
2013,6,5,22:03:59,32.8642,76.2512,15,4.1,2013-06-05
2013,6,8,1:10:42,36.1588,77.0777,10,4,2013-06-08
2013,6,9,2:14:18,36.6892,77.0693,90.5,4.5,2013-06-09
2013,6,16,2:30:02,35.4862,76.2647,35,3.6,2013-06-16
2013,6,21,13:56:59,35.6672,73.8073,37,3.7,2013-06-21
2013,7,6,10:45:13,33.0245,75.5679,13.2,3.7,2013-07-06
2013,7,9,13:49:18,32.6902,78.2044,35,5,2013-07-09
2013,7,9,14:50:58,32.8293,78.2221,35,3.9,2013-07-09
2013,7,9,15:52:34,32.9853,78.3852,35,3.7,2013-07-09
2013,7,11,19:39:47,33.1593,75.6117,18.4,3.8,2013-07-11
2013,7,12,21:30:53,33.1356,75.6832,14.3,3.5,2013-07-12
2013,7,13,17:49:34,32.3452,76.3774,12.7,4.3,2013-07-13
2013,7,15,17:49:08,32.7014,76.6276,10,3.7,2013-07-15
2013,7,16,13:11:13,36.5857,77.065,100,3,2013-07-16
2013,7,16,22:24:42,35.2658,77.3291,10,3.8,2013-07-16
2013,7,22,9:07:17,33.0955,75.5714,17.3,3.8,2013-07-22
2013,7,23,18:01:04,35.6726,73.4551,344.2,2.8,2013-07-23
2013,7,25,17:53:41,33.6077,76.7257,31,3.5,2013-07-25
2013,7,27,5:08:18,36.7219,77.2749,100,3.4,2013-07-27
2013,7,30,18:09:14,33.1339,75.6938,17.5,3.6,2013-07-30
2013,8,2,2:32:48,33.2362,75.8785,17.5,5.3,2013-08-02
2013,8,2,21:37:44,33.2792,75.8534,26.7,5.2,2013-08-02
2013,8,2,22:42:03,33.354,75.8808,14.5,3.8,2013-08-02
2013,8,3,9:31:05,33.3964,75.8091,2,4,2013-08-03
2013,8,5,13:57:44,33.2593,75.9039,16,4.2,2013-08-05
2013,8,5,14:45:56,33.2383,75.8776,17.4,3.8,2013-08-05
2013,8,8,21:17:34,33.1631,75.6911,13,3.6,2013-08-08
2013,8,14,7:37:31,33.341,75.9145,6,3.9,2013-08-14
2013,8,18,23:53:28,33.2832,75.9175,15.6,4.7,2013-08-18
2013,8,19,1:10:29,33.3256,75.9014,10.7,3.9,2013-08-19
2013,8,19,3:18:34,33.1825,75.6986,17.1,3.7,2013-08-19
2013,8,31,17:30:58,33.247,75.8706,28,3.6,2013-08-31
2013,9,3,8:06:19,33.2244,75.7257,16,4,2013-09-03
2013,9,3,17:30:38,35.7143,77.1584,10,3.4,2013-09-03
2013,9,5,18:11:30,33.2323,75.3594,22,4.3,2013-09-05
2013,9,6,23:30:48,36.38,77.98,117,4.3,2013-09-06
2013,9,14,10:00:10,33.276,75.9208,26,3.8,2013-09-14
2013,10,3,22:38:54,34.3059,74.1286,35,3.8,2013-10-03
2013,10,14,23:46:24,32.6053,76.0902,0,3.3,2013-10-14
2013,10,19,11:43:35,35.9812,75.9041,10,4,2013-10-19
2013,10,20,4:05:41,35.3,74.2642,36,3.7,2013-10-20
2013,10,20,19:45:06,35.7103,77.4071,82,5.5,2013-10-20
2013,10,21,2:26:08,35.3342,76.9919,10,4.5,2013-10-21
2013,10,21,2:27:12,35.2694,76.9634,28.9,5.3,2013-10-21
2013,10,23,14:47:21,35.5293,77.0667,10,4,2013-10-23
2013,10,23,22:39:54,35.4512,76.8405,0,3.6,2013-10-23
2013,10,24,9:12:37,35.3316,77.1632,10,4.4,2013-10-24
2013,10,26,0:05:02,33.1615,75.9044,28,4.2,2013-10-26
2013,10,26,3:17:46,33.5268,76.6698,31,3.5,2013-10-26
2013,10,26,19:38:24,35.0721,76.8857,35,3.8,2013-10-26
2013,10,28,6:00:46,35.4738,77.0505,10,3.9,2013-10-28
2013,10,30,15:38:37,35.3836,77.1362,10,3.8,2013-10-30
2013,11,3,8:18:42,36.1454,74.2818,100,3.7,2013-11-03
2013,11,5,2:58:22,35.402,77.3699,10,4,2013-11-05
2013,11,7,10:23:23,35.2594,77.4438,10,3.7,2013-11-07
2013,11,7,14:37:04,35.2344,77.0308,10,3.4,2013-11-07
2013,11,11,1:07:59,35.2578,77.1784,10,3.8,2013-11-11
2013,11,11,3:02:09,35.5277,77.2165,10,3.6,2013-11-11
2013,11,11,13:21:27,35.1528,76.9836,10,4.1,2013-11-11
2013,11,15,21:21:24,35.2938,77.6473,10,3.6,2013-11-15
2013,11,15,21:33:26,35.351,77.634,10,3.7,2013-11-15
2013,11,15,22:21:04,34.4363,77.8556,10,4,2013-11-15
2013,11,15,22:38:17,35.4213,77.4977,35,3.9,2013-11-15
2013,11,15,23:42:37,35.3397,77.3774,10,3.7,2013-11-15
2013,11,16,19:22:15,35.3452,77.1604,10,4.3,2013-11-16
2013,11,18,10:29:04,35.2002,77.1421,10,3.8,2013-11-18
2013,11,19,9:15:20,35.3641,77.711,21,3.4,2013-11-19
2013,11,20,0:08:56,34.7286,73.2775,22,3.9,2013-11-20
2013,11,21,13:05:40,35.3239,77.0205,10,3.5,2013-11-21
2013,11,21,21:01:50,35.3425,77.186,35,3.7,2013-11-21
2013,11,21,21:04:31,35.3367,77.4744,44,3.4,2013-11-21
2013,11,24,0:57:02,35.3556,77.0318,10,3.7,2013-11-24
2013,11,24,3:41:50,35.3411,77.0324,0,3.8,2013-11-24
2013,11,24,5:10:14,35.2152,77.0909,10,3.9,2013-11-24
2013,11,24,6:43:30,35.1679,77.1924,10,3.8,2013-11-24
2013,11,26,1:04:19,35.4133,77.1367,10,3.9,2013-11-26
2013,11,27,18:20:45,35.3167,77.0136,35,3.5,2013-11-27
2013,12,4,10:58:56,33.217,73.697,10,4,2013-12-04
2013,12,6,10:09:02,33.0351,78.9859,51.6,3.9,2013-12-06
2013,12,6,18:58:37,35.283,77.1206,10,3.7,2013-12-06
2013,12,9,8:38:54,35.4447,77.0513,10,4.1,2013-12-09
2013,12,18,8:52:24,31.5554,78.0777,11.1,3.7,2013-12-18
2013,12,22,8:47:45,36.0414,77.1985,0,4.2,2013-12-22
2013,12,31,23:01:31,33.4868,76.869,10,3.1,2013-12-31
2014,1,5,13:30:47,33.3356,75.849,35,3.6,2014-01-05
2014,1,24,5:14:33,35.4193,78.5991,26,3.9,2014-01-24
2014,2,11,4:39:33,35.9948,73.2999,35,3.7,2014-02-11
2014,2,22,2:58:37,36.8713,73.7883,80,4,2014-02-22
2014,3,3,1:36:58,35.5439,74.5888,35,3.6,2014-03-03
2014,3,6,2:51:12,35.7009,74.8293,35,3.7,2014-03-06
2014,3,9,9:13:08,34.8954,77.5058,0,3.6,2014-03-09
2014,3,20,14:14:25,31.5584,73.7605,35,4.1,2014-03-20
2014,3,22,1:27:18,33.0536,75.7894,10,3.5,2014-03-22
2014,3,26,19:52:09,33.1979,73.3378,15,4,2014-03-26
2014,3,27,7:39:29,34.7769,73.7043,21,4.5,2014-03-27
2014,4,4,2:01:09,35.8166,77.073,0,3.8,2014-04-04
2014,4,11,22:10:39,34.526,73.684,22,3.7,2014-04-11
2014,4,19,8:29:16,33.9377,75.992,10,4,2014-04-19
2014,4,19,20:12:32,32.8517,73.3376,15,4.1,2014-04-19
2014,4,25,3:46:50,31.564,74.0483,35,3.6,2014-04-25
2014,5,10,12:03:30,34.6294,77.6595,0,3.5,2014-05-10
2014,5,12,10:32:07,34.4286,74.4845,35,3.6,2014-05-12
2014,5,18,18:11:06,34.8409,73.7638,21,3.7,2014-05-18
2014,5,19,21:53:33,31.8873,77.0807,50.5,3.6,2014-05-19
2014,5,22,4:42:50,36.6103,76.527,86,3.7,2014-05-22
2014,6,13,13:32:51,33.2711,75.5614,28.7,4.9,2014-06-13
2014,6,17,4:59:18,33.6682,75.4241,0,3.5,2014-06-17
2014,6,17,17:31:09,32.3551,76.4707,14,4.2,2014-06-17
2014,6,26,20:18:47,34.8643,73.4233,22,3.5,2014-06-26
2014,7,3,20:40:00,35.4963,75.049,27.8,4.8,2014-07-03
2014,7,6,23:04:51,35.5568,74.9699,81.6,4.2,2014-07-06
2014,7,7,21:48:59,35.4876,74.9794,29,4.2,2014-07-07
2014,7,8,15:35:43,36.1498,73.9305,100,4.7,2014-07-08
2014,7,8,18:18:44,36.5244,77.3475,96,4.3,2014-07-08
2014,7,12,15:27:53,32.6327,76.5705,10,3.7,2014-07-12
2014,7,25,4:56:17,32.9862,76.0482,28,3.8,2014-07-25
2014,8,6,15:30:25,32.9146,76.0335,10,3.5,2014-08-06
2014,8,21,1:19:08,32.3293,76.3367,7.6,3.8,2014-08-21
2014,8,21,8:11:19,32.2604,76.321,15.1,4.8,2014-08-21
2014,8,27,3:20:28,35.0845,75.6799,100,3.8,2014-08-27
2014,9,1,9:37:44,35.6118,75.1092,25,3.7,2014-09-01
2014,9,5,1:04:07,35.8601,77.1375,50,3.9,2014-09-05
2014,9,9,19:36:25,36.3458,76.1967,10,4.1,2014-09-09
2014,9,22,20:49:11,34.4119,73.9685,26,4.6,2014-09-22
2014,10,10,21:49:37,34.3745,79.1804,35,3.8,2014-10-10
2014,10,11,8:13:38,34.3544,79.1447,35,4.4,2014-10-11
2014,10,13,13:04:39,34.4467,79.1213,10,3.9,2014-10-13
2014,10,16,15:27:09,34.7775,73.3614,10,3.4,2014-10-16
2014,10,21,20:26:45,36.1679,78.0621,88,3.7,2014-10-21
2014,10,23,4:05:35,34.8988,73.8432,35,4.8,2014-10-23
2014,10,31,15:09:21,36.7519,76.046,10,3.4,2014-10-31
2014,11,9,11:06:27,36.9588,76.1788,100,3.9,2014-11-09
2014,11,17,8:59:44,35.3506,77.1437,35,4.1,2014-11-17
2014,11,18,15:55:28,32.7326,76.0149,20,4.2,2014-11-18
2014,11,20,16:25:38,36.3496,79.3944,100,3.9,2014-11-20
2014,11,21,15:00:52,34.9136,73.9023,34,3.4,2014-11-21
2014,11,21,22:45:33,34.3214,78.8561,10,4.3,2014-11-21
2014,11,30,2:51:15,36.096,77.968,10,3.9,2014-11-30
2014,12,3,4:55:24,34.4671,74.2165,50,3.9,2014-12-03
2014,12,8,11:57:05,36.6721,76.9552,0,3.8,2014-12-08
2014,12,18,22:16:12,33.2665,75.9927,26,3.5,2014-12-18
2014,12,19,23:30:36,35.6144,75.2202,35,4.1,2014-12-19
2014,12,21,5:59:50,34.8636,73.8393,34,4.1,2014-12-21
2014,12,24,5:38:31,36.1382,76.0644,38,4,2014-12-24
2014,12,30,0:19:12,35.718,78.3383,35,4.1,2014-12-30
2015,1,5,11:51:49,35.8265,76.9233,10,3.6,2015-01-05
2015,1,6,12:17:23,32.6871,73.5765,10,3.4,2015-01-06
2015,1,24,20:04:30,36.602,77.1915,0,3.8,2015-01-24
2015,1,28,17:04:16,33.3213,75.4106,10,3.5,2015-01-28
2015,1,31,21:55:23,32.4705,73.5364,10,3.8,2015-01-31
2015,2,5,0:47:06,34.1879,74.2466,26,4,2015-02-05
2015,2,9,0:54:48,36.123,78.7363,35,3.7,2015-02-09
2015,2,12,8:19:34,34.0023,73.5981,35,3.7,2015-02-12
2015,2,15,14:14:19,34.5095,76.2161,35,4.6,2015-02-15
2015,2,24,4:02:22,33.3949,75.0972,35,3.5,2015-02-24
2015,2,24,8:04:27,34.3343,73.6363,50,3.9,2015-02-24
2015,2,27,1:04:37,34.5857,73.3132,22,3.9,2015-02-27
2015,2,27,1:29:22,34.5881,73.3875,35,3.8,2015-02-27
2015,2,27,3:39:12,34.6278,73.3955,35,3.6,2015-02-27
2015,2,27,7:05:58,34.6858,73.3922,35,4,2015-02-27
2015,3,2,20:51:55,35.6381,76.7759,10,4.4,2015-03-02
2015,3,4,4:39:13,35.7295,77.4339,44,3.8,2015-03-04
2015,3,10,2:00:25,34.3101,79.3634,35,3.7,2015-03-10
2015,3,10,17:51:59,35.5778,76.8106,10,4.1,2015-03-10
2015,3,19,2:14:55,36.5029,73.2956,10,3.8,2015-03-19
2015,3,29,6:49:27,33.248,77.047,10,3.6,2015-03-29
2015,3,29,20:40:15,34.0605,76.696,35,3.7,2015-03-29
2015,4,23,22:48:30,33.4861,76.6642,31,3.4,2015-04-23
2015,4,29,5:39:34,36.4374,78.5386,10,3.4,2015-04-29
2015,5,3,10:35:31,33.8208,73.3009,27,3.4,2015-05-03
2015,5,7,5:09:56,36.7211,76.9594,100,4,2015-05-07
2015,5,18,16:46:36,34.2886,73.6604,22,4.2,2015-05-18
2015,6,19,0:33:55,35.8168,75.562,10,3.8,2015-06-19
2015,6,28,7:52:29,33.4364,75.8947,26,3.6,2015-06-28
2015,7,2,7:18:24,34.4906,73.6582,11.4,5.2,2015-07-02
2015,7,3,3:50:05,36.8683,79.0703,10,4,2015-07-03
2015,7,3,4:43:46,36.9433,78.3986,10,3.8,2015-07-03
2015,7,3,5:44:07,37.0053,78.6887,0,4.1,2015-07-03
2015,7,9,3:30:00,34.8435,74.1966,35,3.9,2015-07-09
2015,7,9,12:41:49,34.5317,73.5007,22,3.8,2015-07-09
2015,7,13,1:46:24,35.6489,73.4882,50,3.9,2015-07-13
2015,7,14,5:46:16,34.4293,73.4931,22,4.2,2015-07-14
2015,7,18,0:55:12,36.8548,78.4938,0,3.9,2015-07-18
2015,8,8,3:07:22,36.4487,76.7585,0,3.6,2015-08-08
2015,8,19,19:18:13,31.5501,76.957,11,3.8,2015-08-19
2015,8,30,2:41:21,34.8597,73.9897,34,3.6,2015-08-30
2015,8,31,0:27:50,35.7522,77.5764,100,4.2,2015-08-31
2015,9,4,17:54:15,36.9579,78.385,10,3.4,2015-09-04
2015,9,6,3:21:40,35.9327,78.3276,100,3.8,2015-09-06
2015,9,15,0:09:09,36.687,77.07,77,3.8,2015-09-15
2015,9,15,21:47:16,35.4347,78.8073,10,3.6,2015-09-15
2015,9,15,22:38:34,35.4081,78.5355,26,4.5,2015-09-15
2015,9,16,11:10:11,35.4005,78.3946,26,4.9,2015-09-16
2015,9,17,14:58:13,35.1162,77.7011,0,3.6,2015-09-17
2015,9,25,20:10:34,33.0598,73.8679,35,3.4,2015-09-25
2015,10,8,1:04:17,31.5077,77.0188,11,4,2015-10-08
2015,10,8,12:52:30,31.8162,74.6285,35,3.5,2015-10-08
2015,10,23,18:19:03,36.2812,77.923,100,3.8,2015-10-23
2015,10,28,23:17:32,36.2591,78.1109,100,3.5,2015-10-28
2015,10,29,6:19:12,34.9198,74.1655,0,3.8,2015-10-29
2015,11,12,23:29:28,34.3672,73.4848,22,3.6,2015-11-12
2015,11,19,13:37:57,32.6304,76.3496,14,3.6,2015-11-19
2015,11,27,11:40:35,34.957,73.9409,10,4.9,2015-11-27
2015,12,2,3:04:34,32.8879,76.2012,28,3.9,2015-12-02
2015,12,10,17:59:50,36.9961,77.0806,150,3.5,2015-12-10
2015,12,11,23:25:33,35.5057,74.1128,35,3.8,2015-12-11
2015,12,17,9:18:23,32.9988,75.7892,10,3.5,2015-12-17
2016,1,3,18:15:47,35.5926,77.1153,0,3.6,2016-01-03
2016,1,9,12:34:09,36.9661,73.3053,35,3.4,2016-01-09
2016,1,20,15:56:59,35.7438,76.6001,35,3.9,2016-01-20
2016,2,4,2:23:31,32.9353,76.3632,15,3.5,2016-02-04
2016,2,4,7:10:35,32.8443,76.1257,35,4.3,2016-02-04
2016,2,4,7:12:07,32.4641,75.9876,20,4,2016-02-04
2016,2,9,15:13:49,32.685,76.1776,20,4.2,2016-02-09
2016,2,10,6:07:09,32.2263,76.4557,0,3.5,2016-02-10
2016,2,13,3:12:44,33.6145,76.0611,0,3.3,2016-02-13
2016,2,21,16:32:07,36.0902,78.091,88,4.2,2016-02-21
2016,2,25,20:41:29,36.552,73.3333,10,3.7,2016-02-25
2016,3,17,16:47:03,34.2009,78.1571,35,3.9,2016-03-17
2016,3,30,2:04:07,32.6819,76.2518,14,3.5,2016-03-30
2016,4,3,3:02:13,36.2028,74.0283,35,3.5,2016-04-03
2016,4,11,10:19:21,36.6761,77.0008,77,3.4,2016-04-11
2016,4,16,19:36:21,34.4065,79.2019,0,3.5,2016-04-16
2016,5,24,10:17:57,33.0753,76.1433,28,4,2016-05-24
2016,5,25,7:49:28,35.6085,73.4105,37,3.6,2016-05-25
2016,5,27,19:08:11,36.2141,77.8216,88,3.9,2016-05-27
2016,5,28,1:57:58,35.1384,74.1874,34,3.6,2016-05-28
2016,5,31,12:13:19,36.3497,77.7399,96,4,2016-05-31
2016,6,21,16:47:15,35.4238,74.2526,36,4.3,2016-06-21
2016,6,21,19:31:50,35.2136,74.1135,34,3.7,2016-06-21
2016,7,6,1:30:40,33.9227,74.6545,26,3.7,2016-07-06
2016,7,26,10:49:31,35.1566,73.8392,34,3.7,2016-07-26
2016,8,19,16:12:06,36.1931,75.7227,10,3.6,2016-08-19
2016,8,27,1:35:05,31.4937,77.629,9,4.3,2016-08-27
2016,8,27,7:07:19,31.5066,77.6717,4.1,3.6,2016-08-27
2016,8,27,7:08:45,31.5323,77.7243,3.8,3.9,2016-08-27
2016,8,28,4:50:29,36.6478,76.9769,77,4.1,2016-08-28
2016,8,28,9:18:49,32.7141,76.1436,20,3.8,2016-08-28
2016,9,6,18:02:19,35.6866,73.6027,10,3.9,2016-09-06
2016,9,12,4:57:36,36.178,78.5255,35,3.5,2016-09-12
2016,9,27,1:36:54,36.5929,76.9594,77,3.6,2016-09-27
2016,9,30,21:55:03,34.5626,73.5444,22,4.2,2016-09-30
2016,10,1,8:04:36,34.8981,73.679,27,5.4,2016-10-01
2016,10,4,14:19:21,33.7139,75.6589,35,3.9,2016-10-04
2016,10,11,23:06:30,33.7195,75.5718,10,3.8,2016-10-11
2016,10,14,4:51:28,32.9982,75.979,28,3.7,2016-10-14
2016,10,23,0:28:56,34.664,73.3646,22,3.8,2016-10-23
2016,10,29,11:18:39,34.9754,77.8475,0,3.9,2016-10-29
2016,11,6,12:55:03,36.1872,78.0604,88,3.3,2016-11-06
2016,11,6,19:24:23,36.8496,76.8974,100,3.1,2016-11-06
2016,11,11,11:23:42,36.6022,77.1053,100,4.2,2016-11-11
2016,11,18,2:35:20,34.7621,73.3995,21,4,2016-11-18
2016,11,30,22:42:46,31.529,77.6011,9,3.5,2016-11-30
2016,12,14,13:58:28,36.6961,77.1077,100,3.6,2016-12-14
2016,12,17,17:25:56,34.136,73.8666,20,4.5,2016-12-17
2016,12,18,4:12:18,35.8916,77.1982,78.5,2.9,2016-12-18
2016,12,27,7:17:12,34.5164,73.7036,22,4.1,2016-12-27
2017,1,2,7:16:47,34.9078,73.5669,21,4.1,2017-01-02
2017,1,3,6:56:25,34.9129,73.4711,21,3.8,2017-01-03
2017,1,3,17:23:17,34.5392,73.3255,22,3.7,2017-01-03
2017,1,8,22:20:53,35.5542,74.8227,35,3.6,2017-01-08
2017,1,9,20:25:52,35.6737,77.9054,82.1,3.9,2017-01-09
2017,1,12,21:32:43,35.4591,74.6039,36,3.6,2017-01-12
2017,1,17,13:02:29,36.0245,78.3152,100,3.5,2017-01-17
2017,1,30,2:09:47,35.8048,78.6431,10,3.5,2017-01-30
2017,2,4,7:05:20,32.3894,76.5934,14,3.6,2017-02-04
2017,3,5,20:38:09,34.7522,73.5875,35,3.6,2017-03-05
2017,3,6,2:44:00,36.968,73.6496,100,4.3,2017-03-06
2017,3,9,8:35:32,35.6163,76.4002,35,3.5,2017-03-09
2017,3,14,0:17:57,33.0509,76.2639,18.9,3.7,2017-03-14
2017,3,19,19:15:34,34.8851,73.7566,50,3.3,2017-03-19
2017,3,31,23:39:06,36.4579,77.1005,35,3.2,2017-03-31
2017,4,2,11:14:21,35.8493,77.5282,0,3.4,2017-04-02
2017,4,18,5:11:54,34.0582,76.5004,37.4,4.5,2017-04-18
2017,4,23,1:39:18,31.8077,78.1619,26.2,3.7,2017-04-23
2017,4,30,22:43:31,36.9736,77.7127,0,3.6,2017-04-30
2017,5,1,11:19:40,36.6638,76.7242,35,3.6,2017-05-01
2017,5,1,17:24:11,33.9929,77.6706,10,3.6,2017-05-01
2017,5,2,9:51:42,32.8205,76.2722,10,3.7,2017-05-02
2017,5,2,20:37:35,35.169,73.4461,0,3.4,2017-05-02
